,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
79037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79039,Disciple,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Project Manager,10,10,51,3,10,52968,8,739,12,1,1,Black Leather Briefcase,Stud Earring,,Tan Worker's Cap,,Black Leather Shoes with Laces,Light-Wash Denim,Charcoal Blazer with Light Blue Shirt and No Tie,,Light Grey,,White Heavy Rain
79040,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79053,Teacher,None,Subscribed to 2600,Low Rider,Customer Service Representative,11,11,1993,7,11,52968,8,725,11,1,1,Black Smartphone,,,,,Brown Leather Shoes with Laces,Dark-Wash Denim,Dark Gray Longsleeve,,Light Brown,Short Messy,White Heavy Rain
79054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79065,Graduate,None,Subscribed to 2600,Low Rider,Legal Assistant,9,11,516,5,11,303303,13,777,14,1,1,Lunchbox,,,,,Brown Leather Shoes with Laces,Blue Denim,Dark Gray Cardigan with Tan Longsleeve Shirt,,Light Brown,Buzz Cut,White Light Rain
79066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79095,Grandmaster,None,Stole a high school computer lab pass,Go-Kart,Project Manager,13,12,516,5,8,52968,8,661,8,1,1,,,,,Two Rings,Black Leather Shoes with Laces,Gray Slacks,Blue Longsleeve,,Light Brown,Short Coil,White Medium Rain
79096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79108,Graduate,None,Read the Bitcoin white paper twice,Brand New Ice Cream Truck,Night Shift Supervisor,9,10,31133,10,14,52968,8,711,10,1,1,Black Smartphone,,Black Books,,Two Rings,Brown Leather Shoes with Laces,,Khaki Jumpsuit,,Light Brown,Short Coil,White Light Rain
79109,Disciple,None,Stole a high school computer lab pass,Low Rider,Pineapple Farmer,10,12,516,5,11,22576,6,457,4,1,1,Black Smartphone,,,Tan Worker's Cap,Two Rings,Brown Leather Shoes with Laces,Khaki Slacks,Navy Oxford with Tie and Pocket,,Dark Brown,,White Heavy Rain
79110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79111,Disciple,None,Stole a high school computer lab pass,Back of Rusty Pickup Truck,Computer Programmer,10,12,128,4,3,52968,8,711,10,1,1,Brown Leather Briefcase,Stud Earring,,,Two Rings,Black Suede Chelseas with Brown Sole,Dark-Wash Denim,Navy Oxford with Tie,Stubble,Light Grey,Short Afro Fade,White Heavy Rain
79112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79114,Master,None,Read the Bitcoin white paper twice,Low Rider,Receptionist,12,10,4981,8,11,52968,8,753,13,1,1,Black Leather Briefcase,Stud Earring,,Tan Worker's Cap,,Brown Leather Shoes with Laces,,Navy Jumpsuit,,Light Brown,,White Light Rain
79115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79117,Budding Scholar,None,Stole a high school computer lab pass,Low Rider,Utility Worker,8,12,516,5,11,10098,5,699,9,1,1,,,Silver Aviators,,,Brown Leather Shoes with Laces,Light-Wash Denim,Dark Gray Cardigan with Light Gray Oxford Shirt,,Light Brown,Short Afro Fade,White Light Rain
79118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79149,Disciple,None,Got caught hacking your grades,Three Wheel Roadster,Sales Associate,10,13,1993,7,13,35555,7,559,6,1,1,Black Leather Briefcase,,,,Two Rings,Black Leather Shoes with Laces,Khaki,Navy Oxford with Tie and Pocket,,Black,Long Afro,White Heavy Rain
79150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79152,Budding Scholar,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Blockchain Engineer,8,10,12453,9,10,560133,14,661,8,1,1,Black Leather Briefcase,,,,,Black Leather Shoes with Laces,Dark-Wash Denim,Light Gray Longsleeve,,Black,Long Messy,White Heavy Rain
79153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79159,Disciple,None,Read the Bitcoin white paper twice,Low Rider,Compliance Officer,10,10,777,6,11,52968,8,791,15,1,1,Brown Leather Briefcase,,,,,Brown Leather Shoes with Laces,Charcoal Slacks,Navy Blazer with Striped Shirt and No Tie,,Black,Short Coil,White Heavy Rain
79160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79170,Teacher,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Project Manager,11,10,51,3,10,35555,7,725,11,1,1,Brown Leather Briefcase,,Black Books,Purple Worker's Cap,,White Leather Sneaker with Grey Sole,Dark-Wash Denim,Charcoal Blazer with Light Blue Shirt and No Tie,Stubble,Light Grey,,White Light Rain
79171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79174,Willing Student,None,Read the Bitcoin white paper twice,70's Hatchback,Night Shift Supervisor,5,10,0,1,9,52968,8,559,6,1,1,Blue Lunchbox,,Rosegold Aviators,,,Black Suede Chelseas with Brown Sole,Khaki Slacks,Gray Blazer with Black Shirt and No Tie,,Light Brown,Short Pixie,White Light Rain
79175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79191,Master,None,Stole a high school computer lab pass,Electric Car,Talent Agent,12,12,516,5,12,52968,8,661,8,1,1,,,Rosegold Aviators,,,Black Leather Shoes with Laces,Navy Slacks,Blue Longsleeve,Stubble,Blonde,Straight Sideswept Fringe,White Light Rain
79192,Disciple,None,Subscribed to 2600,Electric Car,Money Printing Machine Operator,10,11,516,5,12,52968,8,711,10,1,1,,,,,,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Navy Oxford with Pocket,,Light Brown,Short Coil,White Medium Rain
79193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79211,Teacher,None,Pretty good with GW Basic,Low Rider,Utility Worker,11,9,12453,9,11,22576,6,699,9,1,1,Blue Lunchbox,,,,,Black Suede Chelseas with Brown Sole,Gray Slacks,Navy Oxford with Tie,Stubble,Light Brown,Straight Sideswept Fringe,White Medium Rain
79212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79222,Master,None,Subscribed to 2600,Pragmatic Coupe,Media Executive,12,11,128,4,10,10098,5,739,12,1,1,Black Smartphone,,,Tan Worker's Cap,,Black Leather Shoes with Laces,Charcoal Slacks,Olive Oxford with Tie and Pocket,,Dark Brown,Buzz Cut,White Medium Rain
79223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79225,Master,None,Watched a hacking tutorial video by a 13 year old,Low Rider,Sales Associate,12,8,20,2,11,22576,6,711,10,1,1,,,,,,Black Suede Chelseas with Brown Sole,,Navy Jumpsuit,Stubble,Light Grey,Short Coil,White Light Rain
79226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79231,Master,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Customer Service Representative,12,10,1993,7,10,22576,6,711,10,1,1,Black Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,Gray Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Dark Brown,Short Afro Fade,White Heavy Rain
79232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79233,Master,None,"Ten monitors, dark room, hoodie",Dusty Kicks Hand-me-downs,Blockchain Engineer,12,15,516,5,1,35555,7,711,10,1,1,Black Smartphone,,,,,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Navy Oxford with Buttons,,Auburn,Short Updo,White Heavy Rain
79234,Teacher,None,Pretty good with GW Basic,Pragmatic Coupe,Legal Assistant,11,9,0,1,10,560133,14,791,15,1,1,,,Black Books,,,Tan Suede Workboot with Tan Sole,Gray Slacks,Dark Gray Longsleeve,Mustache,Black,Long Messy,White Light Rain
79235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79255,Disciple,None,Pretty good with GW Basic,Pragmatic Coupe,Marketing Intern,10,9,516,5,10,101101,11,559,6,1,1,Black Smartphone,,,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Tan Blazer with Off-White Shirt and No Tie,,Light Brown,Short Coil,White Heavy Rain
79256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79269,Disciple,None,Got caught hacking your grades,70's Hatchback,Customer Service Representative,10,13,128,4,9,101101,11,739,12,1,1,Black Leather Briefcase,,Black Books,,,Brown Leather Shoes with Laces,Navy Slacks,Blue Longsleeve,,Light Brown,Updo Bun,White Light Rain
79270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79291,Master,None,Got caught hacking your grades,Pragmatic Coupe,Utility Worker,12,13,1993,7,10,101101,11,739,12,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Gray Blazer with Black Shirt and No Tie,,Light Grey,Short Updo,White Light Rain
79292,Teacher,None,Earned an MIT Computer Sciences Diploma,Hot Pink Roller Blades,Unemployed,11,14,612791,13,4,35555,7,805,16,1,1,,Stud Earring,Black Books,,,White Canvas Sneaker with White Sole,Navy Slacks,Olive Oxford with Tie and Pocket,Beard,Black,Short Messy,White Light Rain
79293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79300,Teacher,None,Subscribed to 2600,70's Hatchback,Pineapple Farmer,11,11,777,6,9,101101,11,699,9,1,1,,,Silver Aviators,,,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Olive Oxford with Buttons,,Light Brown,Updo Bun,White Light Rain
79301,Teacher,None,Stole a high school computer lab pass,Go-Kart,Computer Programmer,11,12,128,4,8,35555,7,661,8,1,1,Lunchbox,,,,,Black Leather Shoes with Laces,Navy Slacks,Olve Cardigan with Tan Longsleeve Shirt,,Light Grey,Long Messy,White Heavy Rain
79302,Grandmaster,None,Pretty good with GW Basic,Pragmatic Coupe,Legal Assistant,13,9,0,1,10,35555,7,725,11,1,1,Brown Leather Briefcase,,,,,White Leather Sneaker with Grey Sole,Charcoal Slacks,Navy Oxford with Pocket,,Black,Short Afro Fade,White Light Rain
79303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79307,Teacher,None,Watched a hacking tutorial video by a 13 year old,Three Wheel Roadster,Talent Agent,11,8,128,4,13,172581,12,559,6,1,1,Black Smartphone,,Rosegold Aviators,,,White Canvas Sneaker with White Sole,Khaki Slacks,Light Gray Longsleeve,Stubble,Light Grey,Long Messy,White Medium Rain
79308,New Apprentice,None,Read beginner’s guide to hacking - Y2K edition,Hot Pink Roller Blades,Unemployed,6,7,612791,13,4,52968,8,559,6,1,1,Lunchbox,,Black Books,Tan Worker's Cap,,Brown Leather Shoes with Laces,Navy Slacks,Olive Oxford with Tie,Stubble,Light Grey,Buzz Cut,White Light Rain
79309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79311,Graduate,None,Subscribed to 2600,70's Hatchback,Assistant to the Regional Manager,9,11,1993,7,9,35555,7,508,5,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Khaki Slacks,Olive Oxford with Tie,Goatee,Black,Short Messy,White Light Rain
79312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79313,Disciple,None,Read the Bitcoin white paper twice,Brand New Ice Cream Truck,Project Manager,10,10,1993,7,14,22576,6,559,6,1,1,Black Smartphone,,Rosegold Aviators,,,Brown Leather Shoes with Laces,,Navy Jumpsuit,,Light Brown,Low Ponytail,White Medium Rain
79314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79323,Master,None,Got caught hacking your grades,70's Hatchback,Utility Worker,12,13,1993,7,9,76302,9,739,12,1,1,,,,,,White Canvas Sneaker with White Sole,Khaki,Gray Oxford with Pocket,,Auburn,Long Messy,White Heavy Rain
79324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79325,Teacher,None,Read the Bitcoin white paper twice,70's Hatchback,Assistant to the Regional Manager,11,10,51,3,9,101101,11,739,12,1,1,Black Smartphone,,,,,Brown Leather Shoes with Laces,Gray Slacks,Gray Blazer with Black Shirt and No Tie,,Black,Medium Curly Bob,White Light Rain
79326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79329,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Custodian,10,11,777,6,10,303303,13,739,12,1,1,Lunchbox,,,Tan Worker's Cap,,White Canvas Sneaker with White Sole,,Gray Jumpsuit,,Black,Buzz Cut,White Medium Rain
79330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79340,Expanding Brain,None,Pretty good with GW Basic,Pragmatic Coupe,Night Shift Supervisor,16,9,128,4,10,35555,7,739,12,1,1,Black Leather Briefcase,Stud Earring,,,Two Rings,Black Suede Chelseas with Brown Sole,Khaki,Light Gray Cardigan with Tan Oxford Shirt,,Black,Short Pixie,White Heavy Rain
79341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
