,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
73990,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73998,Graduate,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Project Manager,9,10,777,6,10,10098,5,725,11,1,1,,,,,,White Canvas Sneaker with White Sole,Blue Denim,Olive Oxford with Pocket,,Black,Long Messy,White Medium Rain
73999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74016,Budding Scholar,None,Stole a high school computer lab pass,Low Rider,Legal Assistant,8,12,31133,10,11,52968,8,791,15,1,1,Black Leather Briefcase,,,,,Brown Leather Shoes with Laces,Navy Slacks,Light Gray Longsleeve,,Dark Brown,Medium Curly Bob,White Light Rain
74017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74023,Disciple,None,Earned an MIT Computer Sciences Diploma,Pragmatic Coupe,Media Executive,10,14,1993,7,10,35555,7,725,11,1,1,,,,,,White Canvas Sneaker with White Sole,Blue Denim,Gray Oxford with Buttons,,Light Grey,Short Afro Fade,White Light Rain
74024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74025,Disciple,None,Stole a high school computer lab pass,Retired Mail Truck,Media Executive,10,12,777,6,7,35555,7,791,15,1,1,Black Smartphone,,,,,Brown Leather Shoes with Laces,Blue Denim,Tan Blazer with Off-White Shirt and No Tie,,Light Brown,Straight Sideswept Fringe,White Light Rain
74026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74030,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74033,Promising Pupil,None,Stole a high school computer lab pass,Electric Car,Custodian,7,12,1993,7,12,52968,8,739,12,1,1,,,Silver Aviators,,,Tan Suede Workboot with Tan Sole,Light-Wash Denim,Navy Oxford with Buttons,,Dark Brown,Short Pixie,White Medium Rain
74034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74040,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74077,Disciple,None,Read the Bitcoin white paper twice,Retired Mail Truck,Compliance Officer,10,10,31133,10,7,52968,8,508,5,1,1,,,,Navy Blue Worker's Cap,,Tan Suede Workboot with Tan Sole,Light-Wash Denim,Olive Cardigan with Light Gray Longsleeve Shirt,Stubble,Dark Brown,Buzz Cut,White Light Rain
74078,Budding Scholar,None,Got caught hacking your grades,70's Hatchback,Bookkeeper,8,13,1993,7,9,35555,7,725,11,1,1,Black Smartphone,,Black Books,,,Black Suede Chelseas with Brown Sole,Gray Slacks,Olive Oxford with Buttons,,Blonde,Short Afro Fade,White Heavy Rain
74079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74082,Budding Scholar,None,Subscribed to 2600,Pragmatic Coupe,Media Executive,8,11,1654535,14,10,1216333,15,711,10,1,1,Black Leather Briefcase,,,,,Tan Suede Workboot with Tan Sole,Navy Slacks,Light Gray Cardigan with Tan Oxford Shirt,,Light Brown,Straight Sideswept Fringe,White Medium Rain
74083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74085,Graduate,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Bookkeeper,9,10,516,5,10,10098,5,711,10,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,,Navy Jumpsuit,,Black,Low Ponytail,White Light Rain
74086,Grandmaster,None,Read the Bitcoin white paper twice,Three Wheel Roadster,Media Executive,13,10,777,6,13,22576,6,725,11,1,1,Brown Leather Briefcase,,,,,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Gray Blazer with Black Shirt and Gray Tie,,Light Brown,Long Straight Bangs,White Light Rain
74087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74102,Budding Scholar,None,Stole a high school computer lab pass,Go-Kart,Unemployed,8,12,516,5,8,76302,9,844,19,1,1,Black Smartphone,,Black Books,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Light Gray Longsleeve,,Light Brown,Long Messy,White Heavy Rain
74103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74105,Graduate,None,Memorized the IT desk number,70's Hatchback,Electrician,9,5,4981,8,9,52968,8,739,12,1,1,Blue Lunchbox,,,,Two Rings,Black Leather Shoes with Laces,Khaki Slacks,Charcoal Blazer with Light Blue Shirt and Black Tie,Stubble,Light Grey,Low Ponytail,White Light Rain
74106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74108,Disciple,None,"Ten monitors, dark room, hoodie",70's Hatchback,Day Trader,10,15,516,5,9,52968,8,661,8,1,1,,,,,,Tan Suede Workboot with Tan Sole,Gray Slacks,Dark Gray Longsleeve,,Light Brown,Long Straight Bangs,White Heavy Rain
74109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74132,Disciple,None,Read the Bitcoin white paper twice,Retired Mail Truck,Bookkeeper,10,10,777,6,7,76302,9,559,6,1,1,Black Smartphone,Stud Earring,,,,Redbrown Leather Workboot with Brown Sole,Gray Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Light Brown,Updo Bun,White Light Rain
74133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74138,Graduate,None,Subscribed to 2600,Low Rider,Night Shift Supervisor,9,11,20,2,11,35555,7,661,8,1,1,Light Blue Smartphone,,Rosegold Aviators,,,White Canvas Sneaker with White Sole,,Gray Jumpsuit,,Light Brown,,White Medium Rain
74139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74143,Teacher,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Bookkeeper,11,10,20,2,10,10098,5,777,14,1,1,Black Smartphone,,,,,Black Leather Shoes with Laces,Navy Slacks,Dark Gray Cardigan with Tan Oxford Shirt,,Black,Short Pixie,White Medium Rain
74144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74151,Teacher,None,Read the Bitcoin white paper twice,Low Rider,Custodian,11,10,1993,7,11,76302,9,661,8,1,1,Brown Leather Briefcase,,Black Books,,,White Leather Sneaker with Grey Sole,Navy Slacks,Olive Oxford with Tie and Pocket,,Blonde,Long Messy,White Light Rain
74152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74172,Teacher,None,Earned an MIT Computer Sciences Diploma,Retired Mail Truck,NFT Collector,11,14,612791,13,7,52968,8,791,15,1,1,Black Smartphone,Stud Earring,,,,White Leather Sneaker with Grey Sole,Khaki Slacks,Navy Oxford with Tie and Pocket,,Auburn,Short Messy,White Light Rain
74173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74175,Disciple,None,Earned an MIT Computer Sciences Diploma,70's Hatchback,Night Shift Supervisor,10,14,516,5,9,1426,3,725,11,1,1,,,,Tan Worker's Cap,,White Canvas Sneaker with White Sole,Khaki Slacks,Navy Oxford with Tie,,Black,,White Light Rain
74176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74184,Teacher,None,USB containing the Black Cat Virus,Low Rider,Talent Agent,11,17,1993,7,11,76302,9,699,9,1,1,Black Smartphone,,,,,Tan Suede Workboot with Tan Sole,Gray Slacks,Gray Oxford with Buttons,,Light Brown,Short Afro Fade,White Heavy Rain
74185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74196,Graduate,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Unemployed,9,10,12453,9,10,76302,9,725,11,1,1,Brown Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Gray Slacks,Gray Blazer with Black Shirt and Gray Tie,,Black,Short Afro Fade,White Medium Rain
74197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74214,Teacher,None,Got caught hacking your grades,Low Rider,Assistant to the Regional Manager,11,13,1654535,14,11,35555,7,699,9,1,1,Brown Leather Briefcase,,Black Books,,Ring One Blue,White Canvas Sneaker with White Sole,Charcoal Slacks,Light Gray Longsleeve,,Light Grey,Short Pixie,White Light Rain
74215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74217,Disciple,None,Pretty good with GW Basic,Hooptie on Three Spares,Customer Service Representative,10,9,12061562,16,6,22576,6,725,11,1,1,Lunchbox,,Black Books,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Tan Blazer with Off-White Shirt and No Tie,,Blonde,Medium Curly Bob,White Light Rain
74218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74223,Teacher,None,Subscribed to 2600,70's Hatchback,Receptionist,11,11,1993,7,9,76302,9,805,16,1,1,Black Leather Briefcase,,,,,White Leather Sneaker with Grey Sole,Charcoal Slacks,Tan Blazer with Off-White Shirt and No Tie,,Dark Brown,,White Medium Rain
74224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74253,Graduate,None,Watched a hacking tutorial video by a 13 year old,Pragmatic Coupe,Utility Worker,9,8,1993,7,10,35555,7,753,13,1,1,Lunchbox,,Black Books,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Navy Blazer with Striped Shirt and No Tie,,Black,Straight Sideswept Fringe,White Heavy Rain
74254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74275,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Receptionist,10,11,12453,9,10,777,2,739,12,1,1,,,,,,Black Leather Shoes with Laces,Navy Slacks,Navy Oxford with Buttons,,Black,Short Afro Fade,White Heavy Rain
74276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74289,Teacher,None,Subscribed to 2600,70's Hatchback,Project Manager,11,11,516,5,9,35555,7,791,15,1,1,Brown Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,Blue Denim,Navy Blazer with Striped Shirt and No Tie,,Black,Medium Curly Bob,White Light Rain
74290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74295,Teacher,None,Pretty good with GW Basic,Low Rider,Unemployed,11,9,1993,7,11,92000,10,610,7,1,1,Black Leather Briefcase,,,,,White Leather Sneaker with Grey Sole,Dark-Wash Denim,Navy Oxford with Buttons,,Light Brown,Straight Sideswept Fringe,White Heavy Rain
74296,Teacher,None,Read the Bitcoin white paper twice,Souped-Up Sedan With Ground Effect Lights,Customer Service Representative,11,10,51,3,15,76302,9,739,12,1,1,,,,,,White Leather Sneaker with Grey Sole,Navy Slacks,Gray Blazer with Black Shirt and No Tie,Mustache,Dark Brown,Long Messy,White Medium Rain
74297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74299,Graduate,None,Stole a high school computer lab pass,Pragmatic Coupe,Night Shift Supervisor,9,12,12453,9,10,777,2,610,7,1,1,Black Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Navy Slacks,Navy Blazer with Striped Shirt and No Tie,Beard,Blonde,Straight Sideswept Fringe,White Medium Rain
74300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74302,Disciple,None,Read the Bitcoin white paper twice,Go-Kart,Assistant to the Regional Manager,10,10,31133,10,8,76302,9,725,11,1,1,Black Smartphone,,Black Books,,,Black Suede Chelseas with Brown Sole,Navy Slacks,Khaki Oxford with Tie and Pocket,Stubble,Black,Long Afro,White Light Rain
74303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74304,Budding Scholar,None,Subscribed to 2600,Pragmatic Coupe,Unemployed,8,11,4981,8,10,101101,11,725,11,1,1,,,,,Ring One Blue,White Leather Sneaker with Grey Sole,Charcoal Slacks,Blue Longsleeve,,Black,Long Afro,White Light Rain
74305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74311,Master,None,Subscribed to 2600,70's Hatchback,Receptionist,12,11,777,6,9,52968,8,699,9,1,1,Black Smartphone,,Rosegold Aviators,,,White Canvas Sneaker with White Sole,Navy Slacks,Dark Gray Cardigan with Tan Oxford Shirt,Thin,Light Grey,Short Afro Fade,White Heavy Rain
74312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
