,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
19116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19118,Teacher,None,Got caught hacking your grades,Go-Kart,Computer Programmer,11,13,128,4,8,35555,7,777,14,1,1,Black Leather Briefcase,,Rosegold Aviators,,Two Rings,Black Leather Shoes with Laces,Light-Wash Denim,Olive Oxford with Tie,,Light Brown,Long Straight Bangs,White Medium Rain
19119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19125,Disciple,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Project Manager,10,10,516,5,10,172581,12,753,13,1,1,Black Smartphone,,Black Books,Tan Worker's Cap,,White Leather Sneaker with Grey Sole,Navy Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Dark Brown,,White Light Rain
19126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19129,Disciple,None,Got caught hacking your grades,70's Hatchback,Project Manager,10,13,4981,8,9,101101,11,725,11,1,1,,,Black Books,Navy Blue Worker's Cap,,Brown Leather Shoes with Laces,Light-Wash Denim,Khaki Oxford with Pocket,,Light Brown,,White Light Rain
19130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19156,Grandmaster,None,Subscribed to 2600,Pragmatic Coupe,Customer Service Representative,13,11,4981,8,10,35555,7,805,16,1,1,Blue Lunchbox,,Silver Aviators,,,White Canvas Sneaker with White Sole,Gray Slacks,Red Longsleeve,,Dark Brown,Buzz Cut,White Light Rain
19157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19159,Promising Pupil,None,Pretty good with GW Basic,Light-Up Folding Scooter,Electrician,7,9,777,6,5,76302,9,699,9,1,1,,,,,,Black Suede Chelseas with Brown Sole,Blue Denim,Navy Blazer with Striped Shirt and Navy Tie,,Black,Long Messy,White Medium Rain
19160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19162,Teacher,None,Watched a hacking tutorial video by a 13 year old,Three Wheel Roadster,Computer Programmer,11,8,4981,8,13,92000,10,725,11,1,1,Brown Leather Briefcase,,,,Two Rings,Brown Leather Shoes with Laces,Khaki,Gray Oxford with Tie,,Light Brown,Medium Curly Bob,White Light Rain
19163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19173,Disciple,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Utility Worker,10,10,516,5,10,22576,6,559,6,1,1,Black Leather Briefcase,,,Navy Blue Worker's Cap,,Brown Leather Shoes with Laces,Gray Slacks,Navy Blazer with Striped Shirt and No Tie,,Light Grey,Buzz Cut,White Light Rain
19174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19213,Teacher,None,Subscribed to 2600,Go-Kart,Assistant to the Regional Manager,11,11,1993,7,8,5260,4,711,10,1,1,Brown Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,Blue Denim,Dark Gray Longsleeve,,Dark Brown,Low Ponytail,White Medium Rain
19214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19236,Grandmaster,None,Read the Bitcoin white paper twice,Go-Kart,Night Shift Supervisor,13,10,516,5,8,52968,8,739,12,1,1,Brown Leather Briefcase,,Rosegold Aviators,,,White Canvas Sneaker with White Sole,Light-Wash Denim,Navy Oxford with Pocket,,Auburn,Straight Sideswept Fringe,White Heavy Rain
19237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19264,Master,None,Subscribed to 2600,Low Rider,Receptionist,12,11,12453,9,11,52968,8,711,10,1,1,,,,,,Brown Leather Shoes with Laces,Charcoal Slacks,Light Gray Longsleeve,Beard,Light Brown,Short Coil,White Light Rain
19265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19273,Teacher,None,Subscribed to 2600,Low Rider,Sales Associate,11,11,516,5,11,52968,8,610,7,1,1,,,Black Books,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Dark Gray Cardigan with Tan Oxford Shirt,,Dark Brown,Long Afro,White Light Rain
19274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19280,Master,None,Subscribed to 2600,Pragmatic Coupe,Utility Worker,12,11,4981,8,10,10098,5,711,10,1,1,Lunchbox,,,Tan Worker's Cap,,Tan Suede Workboot with Tan Sole,Gray Slacks,Navy Blazer with Striped Shirt and No Tie,,Black,Buzz Cut,White Medium Rain
19281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19297,Master,None,Stole a high school computer lab pass,70's Hatchback,Utility Worker,12,12,0,1,9,22576,6,699,9,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Tan Blazer with Off-White Shirt and No Tie,,Light Brown,Short Messy,White Medium Rain
19298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19311,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Electrician,10,11,355555,12,10,35555,7,711,10,1,1,,,,,,Black Leather Shoes with Laces,Light-Wash Denim,Charcoal Blazer with Light Blue Shirt and Black Tie,,Auburn,Low Ponytail,White Light Rain
19312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19315,Disciple,None,Pretty good with GW Basic,Hooptie on Three Spares,Marketing Intern,10,9,1993,7,6,172581,12,610,7,1,1,Black Smartphone,,,,Two Rings,Brown Leather Shoes with Laces,Navy Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,Mustache,Light Brown,Short Updo,White Light Rain
19316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19325,Willing Student,None,Watched a hacking tutorial video by a 13 year old,Low Rider,Media Executive,5,8,12061562,16,11,76302,9,699,9,1,1,Black Smartphone,Stud Earring,Black Books,,,Tan Suede Workboot with Tan Sole,Light-Wash Denim,Olive Oxford with Buttons,,Black,Straight Sideswept Fringe,White Medium Rain
19326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19332,Teacher,None,Read the Bitcoin white paper twice,Three Wheel Roadster,Night Shift Supervisor,11,10,20,2,13,52968,8,777,14,1,1,Black Smartphone,,,,,White Leather Sneaker with Grey Sole,Light-Wash Denim,Dark Gray Longsleeve,,Black,Short Messy,White Heavy Rain
19333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19340,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19341,Teacher,None,Subscribed to 2600,Light-Up Folding Scooter,Custodian,11,11,777,6,5,22576,6,805,16,1,1,,,,,,Redbrown Leather Workboot with Brown Sole,Khaki Slacks,Gray Oxford with Buttons,,Dark Brown,Low Ponytail,White Light Rain
19342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19346,Master,None,Subscribed to 2600,Light-Up Folding Scooter,Electrician,12,11,777,6,5,35555,7,725,11,1,1,Lunchbox,,Rosegold Aviators,,,Tan Suede Workboot with Tan Sole,Navy Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,Goatee,Light Brown,Short Afro Fade,White Heavy Rain
19347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19351,Teacher,None,Stole a high school computer lab pass,Pragmatic Coupe,Sales Associate,11,12,777,6,10,76302,9,739,12,1,1,Blue Lunchbox,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Light Gray Longsleeve,,Light Brown,Updo Bun,White Medium Rain
19352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19370,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19372,Disciple,None,Got caught hacking your grades,Souped-Up Sedan With Ground Effect Lights,Pineapple Farmer,10,13,516,5,15,35555,7,661,8,1,1,Black Leather Briefcase,,,,Two Rings,Black Leather Shoes with Laces,Dark-Wash Denim,Gray Blazer with Black Shirt and No Tie,,Dark Brown,Long Messy,White Light Rain
19373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19380,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19384,Graduate,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Talent Agent,9,10,1993,7,10,22576,6,699,9,1,1,Lunchbox,,Black Books,,,Brown Leather Shoes with Laces,Charcoal Slacks,Charcoal Blazer with Light Blue Shirt and Black Tie,,Black,Medium Curly Bob,White Heavy Rain
19385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19390,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19400,New Apprentice,None,Pretty good with GW Basic,Retired Mail Truck,Media Executive,6,9,516,5,7,52968,8,844,19,1,1,Brown Leather Briefcase,,,,,White Leather Sneaker with Grey Sole,Charcoal Slacks,Dark Gray Cardigan with Tan Longsleeve Shirt,,Black,Long Afro,White Light Rain
19401,Master,None,Read the Bitcoin white paper twice,70's Hatchback,Marketing Intern,12,10,1993,7,9,52968,8,711,10,1,1,Lunchbox,,Rosegold Aviators,,Two Rings,White Leather Sneaker with Grey Sole,Light-Wash Denim,Gray Oxford with Tie,,Black,Straight Sideswept Fringe,White Medium Rain
19402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19410,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19420,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19425,Disciple,None,Subscribed to 2600,Pragmatic Coupe,Project Manager,10,11,4467245,15,10,35555,7,711,10,1,1,Black Leather Briefcase,,,,Two Rings,White Leather Sneaker with Grey Sole,Navy Slacks,Navy Blazer with Striped Shirt and No Tie,,Blonde,Short Pixie,White Light Rain
19426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19443,Graduate,None,Got caught hacking your grades,Pragmatic Coupe,Media Executive,9,13,31133,10,10,52968,8,661,8,1,1,Black Smartphone,,Rosegold Aviators,,,Brown Leather Shoes with Laces,Charcoal Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Dark Brown,Low Ponytail,White Light Rain
19444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19450,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19460,Grandmaster,None,Sticky note with your password on it,Low Rider,Media Executive,13,3,1993,7,11,76302,9,725,11,1,1,,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Navy Oxford with Buttons,Stubble,Black,Long Afro,White Medium Rain
19461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
